2012;333 Producties;1820;102047,000;421136,000;;1
2013;333 Producties;1820;102047,000;421136,000;;1
2008;AV Copieer Centrum Rob Smith;1820;99579,039;437850,587;;1
2008;Databloem;1820;70199,000;435477,000;;1
2009;Databloem;1820;70199,000;435477,000;;1
2010;Databloem;1820;70199,000;435477,000;;1
2011;Databloem;1820;70199,000;435477,000;;1
2012;Databloem;1820;70199,000;435477,000;;1
2013;Databloem;1820;70199,000;435477,000;;1
2008;Etnos;1820;94302,850;441979,560;;1
2009;Etnos;1820;94302,850;441979,560;;1
2010;Etnos;1820;94302,850;441979,560;;1
2011;Etnos;1820;94302,850;441979,560;;1
2012;Etnos;1820;94302,850;441979,560;;1
2013;Etnos;1820;94302,850;441979,560;;1
2010;FeedBack Investigations;1820;94587,000;444549,000;;1
2011;FeedBack Investigations;1820;94587,000;444549,000;;1
2012;FeedBack Investigations;1820;94587,000;444549,000;;1
2013;FeedBack Investigations;1820;94587,000;444549,000;;1
2008;HMR Multimedia;1820;96733,000;417014,000;;1
2009;HMR Multimedia;1820;96733,000;417014,000;;1
2008;JR Digital;1820;98658,930;434818,790;;1
2009;JR Digital;1820;98658,930;434818,790;;1
2010;JR Digital;1820;98658,930;434818,790;;1
2011;JR Digital;1820;98658,930;434818,790;;1
2012;JR Digital;1820;98658,930;434818,790;;1
2008;Kossmann Sound Engineering;1820;97057,350;438745,060;;1
2009;Kossmann Sound Engineering;1820;97057,350;438745,060;;1
2010;Kossmann Sound Engineering;1820;97057,350;438745,060;;2
2011;Kossmann Sound Engineering;1820;97057,350;438745,060;;2
2012;Kossmann Sound Engineering;1820;97057,350;438745,060;;1
2013;Kossmann Sound Engineering;1820;97057,350;438745,060;;1
2012;Mama's Montages;1820;91819,600;440103,760;;1
2013;Mama's Montages;1820;91819,600;440103,760;;1
2008;Mascot Music Productions & Publishing;1820;91346,000;443248,000;;2
2009;Mascot Music Productions & Publishing;1820;91346,000;443248,000;;2
2010;Mascot Music Productions & Publishing;1820;91346,000;443248,000;;4
2011;Mascot Music Productions & Publishing;1820;91346,000;443248,000;;5
2012;Mascot Music Productions & Publishing;1820;91346,000;443248,000;;6
2013;Mascot Music Productions & Publishing;1820;91346,000;443248,000;;7
2010;Media 2Go;1820;101892,000;442901,000;;2
2011;Media 2Go;1820;101892,000;442901,000;;2
2012;Media 2Go;1820;101892,000;442901,000;;2
2013;Media 2Go;1820;101892,000;442901,000;;2
2012;Mediadub BV;1820;98179,238;429669,368;;2
2013;Mediadub BV;1820;98179,238;429669,368;;1
2011;Pink Producties;1820;100776,968;438558,377;;1
2012;Pink Producties;1820;100776,968;438558,377;;1
2013;Pink Producties;1820;100776,968;438558,377;;1
2011;Pitney Bowes Management Services Neth BV;1820;96615,210;437567,990;;24
2008;Quist Music Productions;1820;96471,350;433450,840;;1
2009;Quist Music Productions;1820;96471,350;433450,840;;1
2010;Quist Music Productions;1820;96471,350;433450,840;;1
2011;Quist Music Productions;1820;96471,350;433450,840;;1
2012;Quist Music Productions;1820;96471,350;433450,840;;1
2013;Quist Music Productions;1820;99521,000;431783,000;;1
2010;Studio Randy Design;1820;0,000;0,000;3044AK;1
2011;Studio Randy Design;1820;0,000;0,000;3044AK;1
2012;Studio Randy Design;1820;0,000;0,000;3044AK;1
2013;Studio Randy Design;1820;0,000;0,000;3044AK;1
2012;Studio Verbiest;1820;66182,000;418598,000;;1
2013;Studio Verbiest;1820;66182,000;418598,000;;1
2008;Tapes Mediaproducties VOF;1820;92693,550;436606,160;;9
2009;Tapes Mediaproducties VOF;1820;92693,550;436606,160;;7
2013;The Works BV;1820;94524,635;430210,148;;2
2011;Thomas Vroege;1820;91179,950;436859,400;;1
2012;Thomas Vroege;1820;91179,950;436859,400;;1
2013;Thomas Vroege;1820;91179,950;436859,400;;1
2008;Ubiqu;1820;93453,050;441303,520;;1
2009;Ubiqu;1820;93453,050;441303,520;;1
2010;Ubiqu;1820;93453,050;441303,520;;1
2011;Ubiqu;1820;93453,050;441303,520;;1
2012;Ubiqu;1820;93453,050;441303,520;;1
2013;Ubiqu;1820;93453,050;441303,520;;1
2012;Wevels Audio & Backline Support;1820;83401,886;426917,163;;1
2013;Wevels Audio & Backline Support;1820;83401,886;426917,163;;1
2008;Arepa Benelux BV;2611;99567,626;441601,587;;2
2009;Arepa Benelux BV;2611;99567,626;441601,587;;2
2010;Arepa Benelux BV;2611;99567,626;441601,587;;2
2011;Arepa Benelux BV;2611;99567,626;441601,587;;2
2012;Arepa Benelux BV;2611;99567,626;441601,587;;3
2013;Arepa Benelux BV;2611;90152,895;440877,257;;5
2009;ATP Electronics Europe BV;2611;87834,800;439910,960;;4
2010;ATP Electronics Europe BV;2611;87834,800;439910,960;;8
2011;ATP Electronics Europe BV;2611;87834,800;439910,960;;6
2012;ATP Electronics Europe BV;2611;87834,800;439910,960;;6
2013;ATP Electronics Europe BV;2611;87834,800;439910,960;;5
2008;Audio Control;2611;85306,968;435800,941;;7
2009;Audio Control;2611;85306,968;435800,941;;4
2010;Audio Control;2611;85306,968;435800,941;;6
2011;Audio Control;2611;85306,968;435800,941;;8
2012;Audio Control;2611;85306,968;435800,941;;2
2013;Audio Control;2611;85306,968;435800,941;;2
2013;Blue Traction;2611;0,000;0,000;3208LD;2
2008;Ce-Test Qualified Testing BV;2611;87101,300;439644,560;;2
2009;Ce-Test Qualified Testing BV;2611;87101,300;439644,560;;2
2010;Ce-Test Qualified Testing BV;2611;87101,300;439644,560;;2
2011;Ce-Test Qualified Testing BV;2611;87101,300;439644,560;;2
2012;Ce-Test Qualified Testing BV;2611;87101,300;439644,560;;2
2013;Ce-Test Qualified Testing BV;2611;87101,300;439644,560;;2
2008;Cooltronics BV;2611;100515,320;444060,590;;2
2009;Cooltronics BV;2611;100515,320;444060,590;;2
2010;Cooltronics BV;2611;100515,320;444060,590;;2
2011;Cooltronics BV;2611;100515,320;444060,590;;2
2008;Eleqtron Projects BV;2611;89800,000;418026,500;;5
2009;Eleqtron Projects BV;2611;89800,000;418026,500;;6
2010;Eleqtron Projects BV;2611;89800,000;418026,500;;6
2011;Eleqtron Projects BV;2611;89800,000;418026,500;;6
2012;Eleqtron Projects BV;2611;89800,000;418026,500;;7
2013;Eleqtron Projects BV;2611;89800,000;418026,500;;7
2008;JR Electric;2611;95329,800;436349,400;;1
2009;JR Electric;2611;95329,800;436349,400;;1
2010;JR Electric;2611;95329,800;436349,400;;1
2011;JR Electric;2611;95329,800;436349,400;;1
2012;JR Electric;2611;95329,800;436349,400;;1
2013;JR Electric;2611;95329,800;436349,400;;1
2008;Nano Energy Europe;2611;91333,000;445766,000;;2
2009;Nano Energy Europe;2611;91333,000;445766,000;;2
2008;Plywood Skimboards;2611;99304,465;438527,405;;4
2009;Plywood Skimboards;2611;99304,465;438527,405;;4
2008;SOLwafer BV;2611;0,000;0,000;3045AP;6
2008;TBP Electronics BV;2611;67175,000;418837,500;;28
2009;TBP Electronics BV;2611;67175,000;418837,500;;27
2010;TBP Electronics BV;2611;67175,000;418837,500;;25
2011;TBP Electronics BV;2611;67175,000;418837,500;;25
2012;TBP Electronics BV;2611;67175,000;418837,500;;31
2013;TBP Electronics BV;2611;67175,000;418837,500;;34
2008;Way-Out Printservice;2611;89368,900;426939,400;;1
2009;Way-Out Printservice;2611;89368,900;426939,400;;5
2010;Way-Out Printservice;2611;88604,500;426637,500;;3
2011;Way-Out Printservice;2611;88604,500;426637,500;;3
2012;Way-Out Printservice;2611;88604,500;426637,500;;5
2013;Way-Out Printservice;2611;88604,500;426637,500;;5
2008;CDS Electronics BV;2612;76221,000;437947,000;;29
2009;CDS Electronics BV;2612;76221,000;437947,000;;26
2010;CDS Electronics BV;2612;76221,000;437947,000;;26
2011;CDS Electronics BV;2612;76221,000;437947,000;;27
2012;CDS Electronics BV;2612;76221,000;437947,000;;27
2013;CDS Electronics BV;2612;76221,000;437947,000;;24
2008;PCB Elect Export;2612;102194,000;441710,000;;1
2009;PCB Elect Export;2612;99688,120;444157,020;;1
2010;PCB Elect Export;2612;99688,120;444157,020;;1
2011;PCB Elect Export;2612;99688,120;444157,020;;1
2012;PCB Elect Export;2612;99688,120;444157,020;;1
2013;PCB Elect Export;2612;99688,120;444157,020;;1
2008;Antec Europe;2620;87740,850;440060,720;;15
2009;Antec Europe;2620;87740,850;440060,720;;13
2010;Antec Europe;2620;87740,850;440060,720;;13
2011;Antec Europe;2620;87740,850;440060,720;;13
2012;Antec Europe;2620;87740,850;440060,720;;15
2013;Antec Europe;2620;87740,850;440060,720;;8
2012;Blue Coat Systems BV;2620;88753,620;431649,770;;3
2013;Blue Coat Systems BV;2620;88753,620;431649,770;;3
2009;Computer Technology Grootendorst;2620;81942,908;429332,828;;1
2010;Computer Technology Grootendorst;2620;81942,908;429332,828;;1
2009;Gideon's Logic Architectures;2620;102043,000;442659,000;;1
2010;Gideon's Logic Architectures;2620;102043,000;442659,000;;1
2011;Gideon's Logic Architectures;2620;102043,000;442659,000;;1
2012;Gideon's Logic Architectures;2620;102043,000;442659,000;;1
2013;Gideon's Logic Architectures;2620;102043,000;442659,000;;1
2008;Hoogendoorn Automatisering BV;2620;82901,859;436862,573;;42
2009;Hoogendoorn Automatisering BV;2620;82901,859;436862,573;;45
2010;Hoogendoorn Automatisering BV;2620;82901,859;436862,573;;40
2011;Hoogendoorn Automatisering BV;2620;82901,859;436862,573;;40
2012;Hoogendoorn Automatisering BV;2620;82901,859;436862,573;;33
2008;Imrex BV Telekommunikatie;2620;93913,700;436757,560;;2
2010;M&S Computers;2620;102422,066;442504,656;;2
2011;M&S Computers;2620;102422,066;442504,656;;2
2012;M&S Computers;2620;102422,066;442504,656;;1
2008;PC Help Desk;2620;77138,000;426774,000;;1
2009;PC Help Desk;2620;77138,000;426774,000;;1
2010;PC Help Desk;2620;77138,000;426774,000;;2
